customer_id,first_name,last_name,email,city,state,zip,joined_at,channel
23f07917-3f06-469a-b326-67a5d9d27e99,Dakota,Brown,dakota.brown@example.com,Cleveland,MO,80774,2020-05-23,Agent
164156a6-7fd4-465e-83f0-8bcdb8c9d640,Taylor,Thomas,taylor.thomas@example.com,Cincinnati,IN,68236,2023-10-08,Phone
0d6393da-ea13-4b72-99f0-1ce52bcc1cc9,Jesse,Gonzalez,jesse.gonzalez@example.com,Akron,WI,39025,2021-03-03,Agent
ddd91695-846a-4f26-afaf-0deac9cfa02d,Sawyer,Jackson,sawyer.jackson@example.com,Columbus,IN,49491,2024-11-07,Online
c6737a71-2b26-41e4-acdd-03c6a0aad260,Avery,Johnson,avery.johnson@example.com,Chicago,IL,73447,2024-01-30,Branch
d606ea02-926b-4fa9-9a32-9ae7ea48faa6,Jordan,Lopez,jordan.lopez@example.com,Lexington,PA,51120,2023-04-27,Online
e9423016-482a-4aac-8b73-749a594ca064,Kai,Jackson,kai.jackson@example.com,Indianapolis,MO,79896,2024-10-06,Agent
49638e46-4e79-41f7-8427-e53f5e517759,Kai,Taylor,kai.taylor@example.com,Indianapolis,PA,96998,2024-02-06,Agent
7471a007-bb19-492f-ae98-7d378d2db1db,Finley,Gonzalez,finley.gonzalez@example.com,Columbus,IL,86514,2019-03-13,Agent
9324a8c3-d538-49f6-8ba6-bacca594abd3,Jesse,Martin,jesse.martin@example.com,Chicago,KY,29655,2020-05-31,Branch
85bca322-6afb-431a-bfdf-d85eef419621,Kai,Moore,kai.moore@example.com,Columbus,MO,53745,2019-11-13,Agent
4e44f7fa-97b7-4acd-8d80-e87a812c46a5,Blake,Jones,blake.jones@example.com,Chicago,PA,88636,2019-01-02,Online
61837b00-2e1c-4139-82f8-c895c7169a96,Casey,Wilson,casey.wilson@example.com,Cleveland,IL,57824,2020-08-02,Agent
6faa5003-80ca-45a4-acfe-785f034c2409,Morgan,Johnson,morgan.johnson@example.com,Akron,WI,96019,2025-08-13,Phone
17b0cea7-23f7-4fe5-a341-994b43599c06,Harper,Jackson,harper.jackson@example.com,Indianapolis,MO,47683,2020-01-08,Agent
1f4c19e2-7f8c-402f-ac0a-463323576cfb,Alex,Garcia,alex.garcia@example.com,Lexington,IN,12336,2019-04-28,Online
27b1410e-03e0-4cf8-a75b-6360f9e93849,Emerson,Garcia,emerson.garcia@example.com,Toledo,TN,69920,2025-06-02,Phone
98fb1944-2412-4de6-ab90-df4793d02e87,Emerson,Thomas,emerson.thomas@example.com,Dayton,WI,24324,2021-10-13,Agent
e9139a57-ff6a-4e65-aa27-43c286bc34c8,Charlie,Hernandez,charlie.hernandez@example.com,Indianapolis,MO,84576,2022-07-24,Agent
61b6fe69-6591-49b4-b0ec-731bffa17d8f,Harper,Brown,harper.brown@example.com,Chicago,WI,49491,2021-04-07,Agent
eb67dec3-dcb2-4267-8f28-844db3c3a9e8,Charlie,Brown,charlie.brown@example.com,Lexington,WI,39025,2023-07-16,Agent
60e67fe0-c3b2-48e1-9dad-61ade57dc1fd,Jordan,Brown,jordan.brown@example.com,Columbus,WV,54891,2023-02-27,Agent
f19c6d0f-5a82-4456-b58b-9215afefc4ee,Taylor,Rodriguez,taylor.rodriguez@example.com,Cleveland,TN,50278,2020-03-11,Phone
07e9d212-23ea-4630-aa6f-5a15518b8964,Finley,Martinez,finley.martinez@example.com,Toledo,MI,69662,2022-09-20,Agent
f90ca157-d316-4f8a-a57c-f7f1b96a78a0,Emerson,Wilson,emerson.wilson@example.com,Chicago,IL,17720,2022-10-14,Agent
1fbd6099-243a-4cad-b60e-124601782b09,Casey,Williams,casey.williams@example.com,Lexington,MI,97424,2022-12-14,Online
eb4abcc7-4041-4eff-a0d1-1e9f83a5b39b,Jesse,Martinez,jesse.martinez@example.com,Chicago,KY,51424,2019-10-20,Online
1e12a178-352f-4944-ae6a-3cd7c432df14,Quinn,Johnson,quinn.johnson@example.com,Indianapolis,TN,66307,2023-01-21,Agent
8fb09003-1a27-403a-83ef-e8c47a1df689,Jesse,Taylor,jesse.taylor@example.com,Cleveland,WI,56192,2019-04-07,Online
2332e1a0-cee7-4d18-b4db-a156e12064bd,Jesse,Jackson,jesse.jackson@example.com,Chicago,PA,89481,2024-11-05,Online
c43f828c-eb22-4fc3-a891-815e5986ab2d,Jordan,Anderson,jordan.anderson@example.com,Columbus,IL,86173,2024-07-08,Agent
a25fdd9c-9be8-46e0-9e70-f40f618ecc67,Emerson,Anderson,emerson.anderson@example.com,Lexington,MI,49491,2023-02-09,Agent
ea0c21ad-613c-4095-814d-e019b033a78f,Sawyer,Taylor,sawyer.taylor@example.com,Cleveland,IN,51304,2021-05-01,Agent
5ec9cfa0-e05c-4712-a0b2-9c591f9f56da,Blake,Martin,blake.martin@example.com,Cincinnati,TN,86780,2023-06-26,Agent
b29870c5-adad-4b81-942c-2e095b81ad6e,Sawyer,Smith,sawyer.smith@example.com,Cleveland,WI,91745,2022-06-06,Agent
e65fe556-ddbf-4a2b-a667-09455f82466e,Charlie,Garcia,charlie.garcia@example.com,Akron,IL,50231,2023-09-02,Agent
d96023bc-5f6c-439a-87d2-5d388ff8d4f2,Dakota,Lopez,dakota.lopez@example.com,Columbus,MO,65975,2020-10-26,Online
2f023ae0-d27a-496b-a226-b44901eb7c66,Dakota,Martinez,dakota.martinez@example.com,Toledo,IL,88769,2022-12-27,Agent
047ebff8-0fb3-4045-8e06-439c262aa82a,Jordan,Rodriguez,jordan.rodriguez@example.com,Indianapolis,WV,59865,2021-12-29,Phone
4876b9e7-4ec1-4afd-9801-5055085230f4,Alex,Martin,alex.martin@example.com,Akron,PA,93433,2020-05-19,Agent
4433880a-a08a-40fe-b9d4-23968e2b24a3,Jesse,Martinez,jesse.martinez@example.com,Louisville,TN,70415,2023-03-31,Agent
e9a4ce12-fe50-49a3-8b90-cedb44240b4d,Peyton,Rodriguez,peyton.rodriguez@example.com,Lexington,KY,35797,2022-11-30,Agent
6c14604e-2331-4cd0-8ef9-d57848c63da4,Alex,Anderson,alex.anderson@example.com,Dayton,OH,74836,2023-08-22,Agent
d03a5ecb-f229-4985-b383-b81a3acf02a1,Blake,Brown,blake.brown@example.com,Chicago,OH,51304,2021-06-15,Phone
ed054a6e-7215-4833-af4d-9dced504e080,Blake,Hernandez,blake.hernandez@example.com,Cleveland,IN,62870,2019-01-08,Agent
602c5af3-5800-43cb-b5e7-43f3759eca85,Alex,Wilson,alex.wilson@example.com,Cincinnati,PA,84839,2025-04-07,Agent
258ee383-bc28-49aa-85cb-d638974a39f0,Morgan,Smith,morgan.smith@example.com,Louisville,WI,14868,2021-12-17,Agent
1516c0c9-afd4-4bcc-9a8d-80e7f3069d18,Jesse,Gonzalez,jesse.gonzalez@example.com,Cincinnati,WV,32297,2024-12-10,Agent
774a5173-04ba-4e6b-9909-7aedba5c624f,Finley,Garcia,finley.garcia@example.com,Dayton,TN,53745,2025-02-05,Branch
03187686-aa0a-4f76-a405-5051c1f1e6b1,Casey,Rodriguez,casey.rodriguez@example.com,Chicago,TN,51120,2020-06-03,Agent
ca7c2d9d-251b-462c-b1e9-e1e679704752,Morgan,Jackson,morgan.jackson@example.com,Louisville,IN,90970,2022-08-20,Branch
3404644c-501f-4130-bd09-0b11e857aa6f,Charlie,Davis,charlie.davis@example.com,Cincinnati,KY,17334,2025-06-03,Agent
8224060e-ab92-434d-9b15-d94a8821a356,Casey,Wilson,casey.wilson@example.com,Lexington,TN,94640,2024-11-15,Branch
dc9c48c9-25c6-478d-a344-d215da387111,Quinn,Brown,quinn.brown@example.com,Dayton,OH,55521,2023-12-05,Agent
e7aee2d8-79e1-4803-9ea2-243415b6e2b6,Kai,Davis,kai.davis@example.com,Indianapolis,PA,34246,2021-07-25,Agent
02485d0e-8d97-47c1-87d7-35183b631331,Riley,Johnson,riley.johnson@example.com,Indianapolis,TN,55626,2019-12-08,Agent
8cd6a611-6c43-484c-8c88-0fca8694c69d,Taylor,Davis,taylor.davis@example.com,Cleveland,IN,12336,2021-02-01,Agent
bfdee74c-1cf4-40eb-8246-14eece8d9c62,Morgan,Martin,morgan.martin@example.com,Akron,IN,10377,2022-10-31,Online
2c2b5a0b-1023-44cb-ab07-d7b4961e4a33,Morgan,Wilson,morgan.wilson@example.com,Dayton,IL,86173,2019-10-14,Agent
f96a84cd-90d5-4ab8-ac04-21bb4a1f3d3c,Kai,Lopez,kai.lopez@example.com,Louisville,MI,55772,2022-05-05,Phone
d1d25557-eb98-4f8c-ba31-e7cc83e339d1,Morgan,Taylor,morgan.taylor@example.com,Louisville,TN,24324,2022-06-22,Agent
20a1f262-6e83-45d9-a338-fe014bb3725b,Taylor,Miller,taylor.miller@example.com,Columbus,MO,10377,2022-10-11,Agent
d3cc570f-a4f6-4fd2-8732-640921281b00,Kai,Wilson,kai.wilson@example.com,Cincinnati,IL,57014,2023-01-15,Branch
e297f9ee-9056-453e-9f30-d415f9bb2a77,Finley,Anderson,finley.anderson@example.com,Cleveland,WV,89245,2019-12-12,Phone
12b262a4-416d-4dd3-8026-fef79b1b81aa,Finley,Martin,finley.martin@example.com,Toledo,PA,80835,2024-07-25,Agent
900327a7-ea7a-4623-8074-b1e308431de7,Taylor,Brown,taylor.brown@example.com,Chicago,WI,15160,2020-02-23,Online
3d7f4c0b-8160-49be-976b-a35ae2b1ba63,Jesse,Williams,jesse.williams@example.com,Dayton,KY,33697,2022-03-12,Agent
dbe738a5-f51e-430a-9188-937abac941ca,Harper,Gonzalez,harper.gonzalez@example.com,Columbus,WI,14868,2021-03-10,Online
c655658a-5b22-448d-82d2-52bd4bc606ab,Finley,Moore,finley.moore@example.com,Chicago,OH,78458,2020-10-03,Online
9389f745-bf2e-44b9-9319-6a85f57c5a55,Dakota,Hernandez,dakota.hernandez@example.com,Indianapolis,IL,13219,2019-08-29,Agent
21728ab8-19f2-4f35-8e11-764fa51a28f7,Peyton,Jones,peyton.jones@example.com,Indianapolis,WI,63407,2024-01-23,Agent
1d43e36b-514e-4b07-a7c5-e30d29b8f9d4,Emerson,Smith,emerson.smith@example.com,Columbus,MI,92467,2023-06-20,Agent
2ad86518-6c1c-48d5-8bf7-d33eae732346,Casey,Hernandez,casey.hernandez@example.com,Columbus,WV,84537,2023-04-19,Agent
1425f832-5b7d-4546-97b9-7a0a53118ea0,Casey,Johnson,casey.johnson@example.com,Chicago,MI,46127,2021-05-08,Agent
ff27de77-0c97-4f35-a4ef-af588304fdf4,Kai,Lopez,kai.lopez@example.com,Toledo,KY,93256,2022-10-31,Agent
7cd38473-cdad-4363-9176-92b43210c1e1,Harper,Johnson,harper.johnson@example.com,Dayton,MO,79347,2020-07-16,Agent
7374b3dc-90e0-4917-97f4-ee30b7f22471,Finley,Wilson,finley.wilson@example.com,Indianapolis,KY,80774,2020-07-26,Agent
033a2eb4-0529-43c6-89f6-8ff900f07402,Jordan,Taylor,jordan.taylor@example.com,Chicago,IL,67341,2023-01-17,Branch
5a033ca7-91fb-4a5a-a465-7d0cfdb0551a,Jesse,Jones,jesse.jones@example.com,Indianapolis,KY,79037,2021-10-12,Agent
752a4af9-1a57-44e6-93fb-dbf7f83c8d71,Taylor,Lopez,taylor.lopez@example.com,Columbus,TN,51120,2019-08-19,Agent
35527896-a906-4f34-b3f1-8c446a20b4a0,Finley,Wilson,finley.wilson@example.com,Indianapolis,OH,66307,2021-10-25,Agent
f0c902da-3385-4e76-b2fe-d22dcb36bcb0,Avery,Williams,avery.williams@example.com,Indianapolis,WV,33697,2022-04-08,Online
e8c4c39a-4dbe-4ccb-bde9-8e50f0423046,Jesse,Rodriguez,jesse.rodriguez@example.com,Cincinnati,OH,35103,2019-04-27,Agent
443128f4-0b4a-4776-9408-3e94bc3256ee,Jordan,Martin,jordan.martin@example.com,Louisville,MI,93214,2023-04-14,Agent
e0423a7c-8210-4d47-967b-2a78bc0574f5,Quinn,Brown,quinn.brown@example.com,Louisville,IL,60292,2021-11-20,Agent
1772d437-ec16-469d-80e4-19f6ecaeed5d,Avery,Martinez,avery.martinez@example.com,Toledo,IN,60292,2025-04-23,Agent
130af5af-4bd8-4127-986f-a9df655b0ffb,Avery,Martinez,avery.martinez@example.com,Cincinnati,TN,90137,2024-04-09,Phone
24e56369-1a5a-473b-ab98-a5f64d10c5a7,Charlie,Taylor,charlie.taylor@example.com,Louisville,MO,21244,2019-04-16,Agent
19231be9-aa99-4a99-ab38-a18f84c8ba36,Skyler,Gonzalez,skyler.gonzalez@example.com,Cleveland,PA,66353,2023-05-30,Branch
51de1449-617c-442d-a4de-c95023df682e,Taylor,Davis,taylor.davis@example.com,Louisville,MI,51120,2019-02-10,Agent
ec7b7d9c-a93d-4648-9534-d8d00f660b1c,Emerson,Garcia,emerson.garcia@example.com,Toledo,TN,93230,2023-02-19,Online
b5db06f9-131b-487a-a803-a62569ec218d,Logan,Lopez,logan.lopez@example.com,Dayton,IN,70465,2023-09-09,Agent
f096f9c9-bd23-4ad9-8d61-ceb85e07985f,Casey,Miller,casey.miller@example.com,Lexington,KY,96135,2023-02-10,Online
d486f874-0c17-4cd1-88cc-49b9ca75d9fe,Blake,Garcia,blake.garcia@example.com,Cincinnati,TN,78458,2022-05-19,Online
fd010403-382e-494e-97a8-06aa65da3ef6,Riley,Rodriguez,riley.rodriguez@example.com,Toledo,PA,62870,2019-08-28,Branch
d93e9c6f-7eff-4569-af54-71f67a25f0b7,Kai,Williams,kai.williams@example.com,Columbus,OH,35824,2023-01-22,Agent
9c31aea3-cc14-4434-a14b-bb28b0731bca,Morgan,Hernandez,morgan.hernandez@example.com,Dayton,MI,49491,2019-01-30,Online
afe68eac-fbe3-4376-8998-5854c2618a5f,Harper,Rodriguez,harper.rodriguez@example.com,Lexington,MI,44558,2024-12-26,Agent
8df9b842-d876-4a76-82ba-7265e9f7757e,Riley,Taylor,riley.taylor@example.com,Dayton,WV,60292,2024-11-21,Branch
b2037114-7232-4c2b-b8a8-27b04af14fa6,Logan,Lopez,logan.lopez@example.com,Lexington,MO,51304,2022-03-14,Phone
82f40f4a-82b6-4661-9b7c-e5c3c3885388,Sawyer,Williams,sawyer.williams@example.com,Dayton,WI,13219,2025-05-08,Phone
1673fb0c-e496-4107-95ef-94ec8f8dd2ad,Peyton,Johnson,peyton.johnson@example.com,Chicago,TN,51304,2020-07-23,Phone
55a7b611-ab24-4d99-b70e-8f15e945e15f,Alex,Davis,alex.davis@example.com,Columbus,KY,80835,2023-10-28,Online
4aa6b40c-adaa-4f74-a6fb-586f7ebb42c9,Charlie,Jones,charlie.jones@example.com,Columbus,OH,87916,2021-04-10,Agent
5f31d10f-8850-4ae0-90c3-447130e06ac4,Avery,Garcia,avery.garcia@example.com,Chicago,MI,89090,2020-05-28,Agent
99d362c5-7567-4b5e-a506-f55631d7ad98,Jesse,Hernandez,jesse.hernandez@example.com,Lexington,OH,43723,2023-08-11,Agent
a9bacc7d-4095-46d6-857e-427093a2313e,Emerson,Jackson,emerson.jackson@example.com,Cleveland,IL,17055,2025-03-10,Agent
4a32d836-fdbf-430d-a83f-4a799f747a68,Kai,Wilson,kai.wilson@example.com,Dayton,WV,13963,2025-08-13,Phone
3a48488a-22b2-498f-8519-616984a9cb2b,Kai,Wilson,kai.wilson@example.com,Louisville,MO,44311,2021-02-21,Phone
87fd3a1c-5c6f-4808-8ce7-8b36ca0f49df,Skyler,Rodriguez,skyler.rodriguez@example.com,Akron,PA,79896,2025-01-03,Online
45e3ef6a-a46d-4196-9390-548fd8ec0614,Logan,Rodriguez,logan.rodriguez@example.com,Indianapolis,IL,96853,2020-01-27,Agent
637d28cd-6ea5-4ca9-b596-443a66a1bf49,Skyler,Anderson,skyler.anderson@example.com,Louisville,IL,34246,2019-11-14,Phone
f03d9d7a-1be8-4bd1-aea0-d3508fb1dfcb,Avery,Taylor,avery.taylor@example.com,Chicago,PA,82459,2023-05-18,Online
3cb59f38-b31c-4f74-aeba-34c9ccfdda5a,Casey,Martin,casey.martin@example.com,Akron,MI,65769,2019-03-29,Agent
33add2e9-6d76-48b7-8304-633145c2bed8,Kai,Garcia,kai.garcia@example.com,Lexington,IN,78870,2025-04-02,Agent
e5d4ec67-d609-45c6-a475-7d503df16118,Blake,Martinez,blake.martinez@example.com,Dayton,WI,16610,2021-01-06,Online
e7497af1-ce48-4110-a7aa-ffb6e00f6734,Alex,Davis,alex.davis@example.com,Cincinnati,KY,62263,2023-04-16,Agent
12f194ad-3475-45ab-9447-88806b80da75,Jesse,Martin,jesse.martin@example.com,Louisville,IL,93669,2024-11-03,Online
40e7b651-d396-4332-9670-916902b6acd0,Quinn,Davis,quinn.davis@example.com,Cincinnati,IN,41853,2019-08-14,Agent
515d46bf-c582-4354-97c7-d8c7234a472b,Avery,Jackson,avery.jackson@example.com,Toledo,MO,27103,2025-08-29,Online
0b10d568-41a5-43f3-af98-453c68e9c34c,Peyton,Thomas,peyton.thomas@example.com,Louisville,MO,55772,2019-09-20,Agent
23749463-ff13-4a74-bcad-06d287aa0c27,Emerson,Thomas,emerson.thomas@example.com,Akron,WI,91836,2020-11-18,Online
9de06211-be1c-43b2-8e93-dc769d4126cc,Quinn,Williams,quinn.williams@example.com,Indianapolis,MI,49491,2022-04-04,Branch
0ddef270-fa1a-40c5-8717-dc296004169d,Kai,Garcia,kai.garcia@example.com,Lexington,TN,98717,2019-12-10,Online
2cc48770-0b7d-4ee4-9b14-3fa2cd05c64c,Harper,Garcia,harper.garcia@example.com,Louisville,MI,37317,2021-11-22,Branch
96667c3a-0653-4c93-b04c-ed0458d349bb,Avery,Jackson,avery.jackson@example.com,Lexington,IL,15160,2021-06-21,Branch
363cee9c-0014-42bf-92af-a14b32346516,Kai,Thomas,kai.thomas@example.com,Indianapolis,TN,56217,2019-08-08,Online
ef1fcc54-3618-47e7-b0b7-a5904e2f9e3c,Peyton,Taylor,peyton.taylor@example.com,Louisville,TN,13963,2021-05-18,Agent
8245e880-3491-47a8-ae6c-d9b1bc2d45d3,Skyler,Lopez,skyler.lopez@example.com,Chicago,WI,92467,2024-05-07,Agent
8769f0e9-e629-4916-9c1c-b440c2876f71,Casey,Lopez,casey.lopez@example.com,Dayton,IL,30852,2024-10-07,Phone
5fedbbe7-a8a4-4a5c-b812-ab71a05608a2,Skyler,Taylor,skyler.taylor@example.com,Columbus,MI,87916,2020-03-11,Agent
ec4079ea-75e6-47f2-813c-04adc157b4de,Morgan,Moore,morgan.moore@example.com,Lexington,MO,99032,2022-04-28,Agent
3e58ebf7-9f6a-478b-9774-f8b0817bfe5d,Dakota,Jones,dakota.jones@example.com,Lexington,WI,14868,2024-11-27,Agent
2b875c7e-b6c1-4c85-8e28-e182be1eb585,Avery,Rodriguez,avery.rodriguez@example.com,Cincinnati,WI,21244,2022-12-16,Agent
ba6ef736-4b0e-459d-a1d3-0da7282b92da,Casey,Wilson,casey.wilson@example.com,Dayton,IL,30935,2019-11-15,Agent
8f3a26ea-3869-41f4-b959-648d5d503d76,Casey,Martinez,casey.martinez@example.com,Columbus,MO,30852,2020-12-18,Agent
f27c11f5-47c9-4a08-bf76-267af52c64c3,Quinn,Jones,quinn.jones@example.com,Columbus,MO,94376,2024-01-27,Agent
12675ee4-c407-485f-8b46-96bc5646d8e0,Logan,Thomas,logan.thomas@example.com,Cleveland,TN,35497,2023-01-01,Branch
9e374124-45e9-463f-9b17-056ec0f621ad,Taylor,Wilson,taylor.wilson@example.com,Indianapolis,MO,12246,2022-10-30,Agent
b9cff824-4049-40b3-8b6b-f89fd900aada,Alex,Brown,alex.brown@example.com,Columbus,KY,57014,2020-11-04,Online
0e05476f-ceaa-4684-941a-bac3e14d8b05,Finley,Moore,finley.moore@example.com,Dayton,IL,98717,2021-10-08,Online
6d44fb2f-36b3-444a-ad34-ff2a280e9295,Blake,Hernandez,blake.hernandez@example.com,Columbus,TN,35631,2023-01-21,Online
bac16696-1113-4e9f-95ab-c195c5fe43f2,Jordan,Rodriguez,jordan.rodriguez@example.com,Toledo,MI,60518,2021-11-24,Agent
2fbe47bb-c4dc-4aed-bc05-03b409f68e26,Logan,Gonzalez,logan.gonzalez@example.com,Chicago,KY,28883,2022-04-26,Agent
4e693907-c4bd-4d52-a8af-f87e5541d986,Harper,Hernandez,harper.hernandez@example.com,Chicago,WV,30390,2023-10-04,Agent
d8580c29-42c8-4ca3-9961-64e643abc035,Dakota,Jones,dakota.jones@example.com,Cincinnati,MI,91231,2020-11-27,Agent
d70be59f-9d47-442f-a17f-027788b8ed0e,Sawyer,Jones,sawyer.jones@example.com,Columbus,MI,23708,2022-09-09,Agent
716610b9-fd06-41f3-a2e0-0645ac4b6e63,Harper,Davis,harper.davis@example.com,Cleveland,WV,95747,2022-05-27,Agent
c84a6d22-028a-4310-b213-c7ce22717f55,Avery,Anderson,avery.anderson@example.com,Toledo,MO,18821,2023-03-22,Online
492d59f7-6002-4153-afb3-f4e161444208,Riley,Jackson,riley.jackson@example.com,Cleveland,IL,84987,2023-10-28,Online
9c37f83f-17a5-4995-8bf1-26c0a7b05988,Charlie,Brown,charlie.brown@example.com,Lexington,IL,90137,2025-08-14,Agent
cdab6ba0-6265-4948-8135-7cf93500b7d2,Riley,Hernandez,riley.hernandez@example.com,Louisville,TN,43144,2024-06-10,Agent
280c7112-9e14-4919-af50-9169c2d948f2,Harper,Gonzalez,harper.gonzalez@example.com,Cleveland,IL,90057,2023-10-24,Online
6e7dee0b-f3cd-453c-992b-4bbb581f57da,Avery,Thomas,avery.thomas@example.com,Lexington,WI,65975,2021-12-24,Branch
6a7260ba-41fc-4908-a5e3-16803022a17a,Harper,Miller,harper.miller@example.com,Lexington,IL,91836,2022-09-24,Agent
81f175ed-f2c4-45d0-8ef7-495ac77e3960,Peyton,Gonzalez,peyton.gonzalez@example.com,Chicago,PA,81083,2024-10-10,Agent
bfc2c978-67b5-49e8-90ef-acf20cddc25a,Dakota,Jackson,dakota.jackson@example.com,Louisville,IN,60292,2023-07-22,Agent
79cd11b8-645a-400c-bc20-1c0dbb63a9fd,Jordan,Martinez,jordan.martinez@example.com,Columbus,PA,18821,2020-12-26,Online
e6b9c036-2beb-4d34-ad33-418389372c51,Alex,Anderson,alex.anderson@example.com,Columbus,WI,60518,2019-12-29,Agent
be3d24f4-85e8-48ea-96a2-a2431a3f1de9,Alex,Hernandez,alex.hernandez@example.com,Dayton,WV,31716,2025-03-27,Phone
9743fd61-f6ab-435e-9899-611820c3d565,Casey,Anderson,casey.anderson@example.com,Toledo,WI,87882,2020-02-04,Online
6a770c68-1cc1-4d00-b48e-f5fed137bc35,Alex,Johnson,alex.johnson@example.com,Toledo,WV,84537,2020-07-07,Agent
b3d7444e-6aa5-46a9-9376-9711f2b9f4e4,Alex,Wilson,alex.wilson@example.com,Toledo,WV,88769,2022-02-15,Online
243d4fae-67e5-4751-bcdc-a2e88b4a638f,Peyton,Taylor,peyton.taylor@example.com,Dayton,TN,93256,2025-04-18,Phone
21025341-762f-4f79-a5af-2f61daa3c80d,Dakota,Garcia,dakota.garcia@example.com,Dayton,IL,86039,2020-04-08,Online
c0dd9685-7a10-4c07-9642-99820a558554,Peyton,Jackson,peyton.jackson@example.com,Lexington,WV,93669,2023-09-20,Agent
adf63371-636f-4ff0-9d28-f4903230882e,Jesse,Lopez,jesse.lopez@example.com,Akron,MI,78458,2021-05-03,Agent
a477e0ea-257c-49f3-941b-9f539dc066de,Quinn,Jones,quinn.jones@example.com,Columbus,IL,31716,2023-08-13,Branch
e8ac1130-1268-48d5-a432-f9e048388a99,Jesse,Smith,jesse.smith@example.com,Cincinnati,KY,91231,2021-12-09,Agent
f49a6be7-a2d3-41e3-a5f8-fcfc1099cdec,Alex,Garcia,alex.garcia@example.com,Akron,TN,32297,2022-10-04,Agent
b623cff6-8184-4829-bf44-0ea0c92006e8,Harper,Lopez,harper.lopez@example.com,Dayton,PA,28289,2019-07-01,Online
1a229fc9-4afa-43d4-aa59-951b89f2c6ae,Jesse,Miller,jesse.miller@example.com,Louisville,PA,43167,2023-12-11,Agent
b8e83917-d609-4881-a6b5-cf97bc81c356,Harper,Johnson,harper.johnson@example.com,Lexington,TN,56192,2019-07-14,Agent
4d7b36b2-28b8-4c03-a928-fac21b287b61,Peyton,Rodriguez,peyton.rodriguez@example.com,Dayton,PA,35765,2022-11-04,Phone
80857fec-4d34-456b-8f90-ad8f1bb372b5,Emerson,Williams,emerson.williams@example.com,Cincinnati,WV,39989,2021-10-19,Agent
d8283586-a3fe-4d48-9c3e-cdfa64a928d9,Peyton,Brown,peyton.brown@example.com,Lexington,OH,53724,2019-03-27,Agent
33c79564-3f08-4e2c-8a72-136b2f8617d3,Kai,Moore,kai.moore@example.com,Cincinnati,IN,91836,2020-05-19,Agent
cf9c4900-5648-4810-a9d2-bad02aedecfe,Charlie,Jones,charlie.jones@example.com,Dayton,IN,50231,2023-03-23,Phone
f5cd3e7a-45b1-4f9b-a8b0-bbd785dc8817,Alex,Brown,alex.brown@example.com,Columbus,WI,46127,2024-02-03,Agent
02df60cd-c5b1-484d-9729-e467579b5fbb,Jordan,Lopez,jordan.lopez@example.com,Akron,KY,50231,2021-07-06,Agent
3084212a-22d7-4fbb-a7b2-3d602414bfa5,Peyton,Hernandez,peyton.hernandez@example.com,Cleveland,WV,95747,2020-01-02,Online
c8361c94-5d67-4b38-9174-e72c300a22d6,Peyton,Martin,peyton.martin@example.com,Cleveland,KY,87882,2022-06-05,Phone
0d2077d6-9799-46db-ad08-4a739afeaf8f,Sawyer,Anderson,sawyer.anderson@example.com,Lexington,WI,35148,2024-03-07,Online
f313baee-f405-45ef-a8b8-a0f3a52bd4e4,Alex,Brown,alex.brown@example.com,Indianapolis,WV,63407,2021-06-13,Online
6d0145af-f123-47db-a749-ab1c54dadfb7,Taylor,Moore,taylor.moore@example.com,Toledo,IN,18564,2021-09-17,Agent
df20d1ef-518d-4291-8ea3-fe4d46034639,Blake,Gonzalez,blake.gonzalez@example.com,Dayton,TN,56217,2023-07-10,Agent
f4a7b143-49be-4cbb-b3e9-709d925dc4e2,Riley,Moore,riley.moore@example.com,Louisville,TN,15616,2020-02-16,Phone
d24bb568-38cf-42e7-af13-1af006d9b0a9,Harper,Taylor,harper.taylor@example.com,Cleveland,KY,16610,2025-05-13,Branch
df181d40-ad72-4059-990c-bb7f6652c2f9,Dakota,Davis,dakota.davis@example.com,Cleveland,PA,61321,2020-11-21,Online
b2fe44f3-ee49-4930-a0f5-f26dde6e2916,Riley,Williams,riley.williams@example.com,Toledo,WI,93433,2025-03-02,Agent
9af3fb3e-b684-463d-95c3-a969086d0de0,Jesse,Jones,jesse.jones@example.com,Toledo,KY,96998,2019-06-09,Agent
8499b85f-631f-4cbc-9851-b749b47ec937,Avery,Rodriguez,avery.rodriguez@example.com,Indianapolis,MI,89481,2024-11-05,Agent
c6ea2464-d626-4109-a270-030a911cf5b5,Finley,Jackson,finley.jackson@example.com,Chicago,WI,81795,2024-09-27,Agent
0d3b47b2-48b0-4a6e-8d5d-6e29bfc05aab,Riley,Anderson,riley.anderson@example.com,Toledo,IN,32297,2021-02-06,Branch
59f5c99c-6d44-4913-b71d-1f859117aa14,Kai,Rodriguez,kai.rodriguez@example.com,Akron,OH,88769,2021-06-21,Branch
9e88c197-23e9-4055-9bb9-5ed4484fa1ec,Skyler,Miller,skyler.miller@example.com,Dayton,IL,63407,2022-04-30,Agent
ad26e108-2c3f-4108-b298-0927aab8bc84,Skyler,Hernandez,skyler.hernandez@example.com,Cleveland,PA,57952,2024-10-05,Online
5b9a60b3-632b-4432-ada1-83858a8b08c4,Dakota,Anderson,dakota.anderson@example.com,Toledo,MO,67600,2022-11-24,Agent
4ce9b303-4c57-407f-b3a9-3ed3eb59604b,Taylor,Brown,taylor.brown@example.com,Lexington,IL,66307,2021-10-27,Agent
